Date,Open
2018-02-08,160.2899932861328
2018-02-09,157.07000732421875
2018-02-12,158.5
2018-02-13,161.9499969482422
2018-02-14,163.0399932861328
2018-02-15,169.7899932861328
2018-02-16,172.36000061035156
2018-02-20,172.0500030517578
2018-02-21,172.8300018310547
2018-02-22,171.8000030517578
2018-02-23,173.6699981689453
2018-02-26,176.35000610351562
2018-02-27,179.10000610351562
2018-02-28,179.25999450683594
2018-03-01,178.5399932861328
2018-03-02,172.8000030517578
2018-03-05,175.2100067138672
2018-03-06,177.91000366210938
2018-03-07,174.94000244140625
2018-03-08,175.47999572753906
2018-03-09,177.9600067138672
2018-03-12,180.2899932861328
2018-03-13,182.58999633789062
2018-03-14,180.32000732421875
2018-03-15,178.5
2018-03-16,178.64999389648438
2018-03-19,177.32000732421875
2018-03-20,175.24000549316406
2018-03-21,175.0399932861328
2018-03-22,170.0
2018-03-23,168.38999938964844
2018-03-26,168.07000732421875
2018-03-27,173.67999267578125
2018-03-28,167.25
2018-03-29,167.80999755859375
2018-04-02,166.63999938964844
2018-04-03,167.63999938964844
2018-04-04,164.8800048828125
2018-04-05,172.5800018310547
2018-04-06,170.97000122070312
2018-04-09,169.8800048828125
2018-04-10,173.0
2018-04-11,172.22999572753906
2018-04-12,173.41000366210938
2018-04-13,174.77999877929688
2018-04-16,175.02999877929688
2018-04-17,176.49000549316406
2018-04-18,177.80999755859375
2018-04-19,173.75999450683594
2018-04-20,170.60000610351562
2018-04-23,166.8300018310547
2018-04-24,165.6699981689453
2018-04-25,162.6199951171875
2018-04-26,164.1199951171875
2018-04-27,164.0
2018-04-30,162.1300048828125
2018-05-01,166.41000366210938
2018-05-02,175.22999572753906
2018-05-03,175.8800048828125
2018-05-04,178.25
2018-05-07,185.17999267578125
2018-05-08,184.99000549316406
2018-05-09,186.5500030517578
2018-05-10,187.74000549316406
2018-05-11,189.49000549316406
2018-05-14,189.00999450683594
2018-05-15,186.77999877929688
2018-05-16,186.07000732421875
2018-05-17,188.0
2018-05-18,187.19000244140625
2018-05-21,188.0
2018-05-22,188.3800048828125
2018-05-23,186.35000610351562
2018-05-24,188.77000427246094
2018-05-25,188.22999572753906
2018-05-29,187.60000610351562
2018-05-30,187.72000122070312
2018-05-31,187.22000122070312
2018-06-01,187.99000549316406
2018-06-04,191.63999938964844
2018-06-05,193.07000732421875
2018-06-06,193.6300048828125
2018-06-07,194.13999938964844
2018-06-08,191.1699981689453
2018-06-11,191.35000610351562
2018-06-12,191.38999938964844
2018-06-13,192.4199981689453
2018-06-14,191.5500030517578
2018-06-15,190.02999877929688
2018-06-18,187.8800048828125
2018-06-19,185.13999938964844
2018-06-20,186.35000610351562
2018-06-21,187.25
2018-06-22,186.1199951171875
2018-06-25,183.39999389648438
2018-06-26,182.99000549316406
2018-06-27,185.22999572753906
2018-06-28,184.10000610351562
2018-06-29,186.2899932861328
2018-07-02,183.82000732421875
2018-07-03,187.7899932861328
2018-07-05,185.25999450683594
2018-07-06,185.4199981689453
2018-07-09,189.5
2018-07-10,190.7100067138672
2018-07-11,188.5
2018-07-12,189.52999877929688
2018-07-13,191.0800018310547
2018-07-16,191.52000427246094
2018-07-17,189.75
2018-07-18,191.77999877929688
2018-07-19,189.69000244140625
2018-07-20,191.77999877929688
2018-07-23,190.67999267578125
2018-07-24,192.4499969482422
2018-07-25,193.05999755859375
2018-07-26,194.61000061035156
2018-07-27,194.99000549316406
2018-07-30,191.89999389648438
2018-07-31,190.3000030517578
2018-08-01,199.1300048828125
2018-08-02,200.5800018310547
2018-08-03,207.02999877929688
2018-08-06,208.0
2018-08-07,209.32000732421875
2018-08-08,206.0500030517578
2018-08-09,209.52999877929688
2018-08-10,207.36000061035156
2018-08-13,209.30999755859375
2018-08-14,210.16000366210938
2018-08-15,209.22000122070312
2018-08-16,211.75
2018-08-17,213.44000244140625
2018-08-20,218.10000610351562
2018-08-21,216.8000030517578
2018-08-22,214.10000610351562
2018-08-23,214.64999389648438
2018-08-24,216.60000610351562
2018-08-27,217.14999389648438
2018-08-28,219.00999450683594
2018-08-29,220.14999389648438
2018-08-30,223.25
2018-08-31,226.50999450683594
2018-09-04,228.41000366210938
2018-09-05,228.99000549316406
2018-09-06,226.22999572753906
2018-09-07,221.85000610351562
2018-09-10,220.9499969482422
2018-09-11,218.00999450683594
2018-09-12,224.94000244140625
2018-09-13,223.52000427246094
2018-09-14,225.75
2018-09-17,222.14999389648438
2018-09-18,217.7899932861328
2018-09-19,218.5
2018-09-20,220.24000549316406
2018-09-21,220.77999877929688
2018-09-24,216.82000732421875
2018-09-25,219.75
2018-09-26,221.0
2018-09-27,223.82000732421875
2018-09-28,224.7899932861328
2018-10-01,227.9499969482422
2018-10-02,227.25
2018-10-03,230.0500030517578
2018-10-04,230.77999877929688
2018-10-05,227.9600067138672
2018-10-08,222.2100067138672
2018-10-09,223.63999938964844
2018-10-10,225.4600067138672
2018-10-11,214.52000427246094
2018-10-12,220.4199981689453
2018-10-15,221.16000366210938
2018-10-16,218.92999267578125
2018-10-17,222.3000030517578
2018-10-18,217.86000061035156
2018-10-19,218.05999755859375
2018-10-22,219.7899932861328
2018-10-23,215.8300018310547
2018-10-24,222.60000610351562
2018-10-25,217.7100067138672
2018-10-26,215.89999389648438
2018-10-29,219.19000244140625
2018-10-30,211.14999389648438
2018-10-31,216.8800048828125
2018-11-01,219.0500030517578
2018-11-02,209.5500030517578
2018-11-05,204.3000030517578
2018-11-06,201.9199981689453
2018-11-07,205.97000122070312
2018-11-08,209.97999572753906
2018-11-09,205.5500030517578
2018-11-12,199.0
2018-11-13,191.6300048828125
2018-11-14,193.89999389648438
2018-11-15,188.38999938964844
2018-11-16,190.5
2018-11-19,190.0
2018-11-20,178.3699951171875
2018-11-21,179.72999572753906
2018-11-23,174.94000244140625
2018-11-26,174.24000549316406
2018-11-27,171.50999450683594
2018-11-28,176.72999572753906
2018-11-29,182.66000366210938
2018-11-30,180.2899932861328
2018-12-03,184.4600067138672
2018-12-04,180.9499969482422
2018-12-06,171.75999450683594
2018-12-07,173.49000549316406
2018-12-10,165.0
2018-12-11,171.66000366210938
2018-12-12,170.39999389648438
2018-12-13,170.49000549316406
2018-12-14,169.0
2018-12-17,165.4499969482422
2018-12-18,165.3800048828125
2018-12-19,166.0
2018-12-20,160.39999389648438
2018-12-21,156.86000061035156
2018-12-24,148.14999389648438
2018-12-26,148.3000030517578
2018-12-27,155.83999633789062
2018-12-28,157.5
2018-12-31,158.52999877929688
2019-01-02,154.88999938964844
2019-01-03,143.97999572753906
2019-01-04,144.52999877929688
2019-01-07,148.6999969482422
2019-01-08,149.55999755859375
2019-01-09,151.2899932861328
2019-01-10,152.5
2019-01-11,152.8800048828125
2019-01-14,150.85000610351562
2019-01-15,150.27000427246094
2019-01-16,153.0800018310547
2019-01-17,154.1999969482422
2019-01-18,157.5
2019-01-22,156.41000366210938
2019-01-23,154.14999389648438
2019-01-24,154.11000061035156
2019-01-25,155.47999572753906
2019-01-28,155.7899932861328
2019-01-29,156.25
2019-01-30,163.25
2019-01-31,166.11000061035156
2019-02-01,166.9600067138672
2019-02-04,167.41000366210938
2019-02-05,172.86000061035156
2019-02-06,174.64999389648438
2019-02-07,172.39999389648438
2019-02-08,168.99000549316406
2019-02-11,171.0500030517578
2019-02-12,170.10000610351562
2019-02-13,171.38999938964844
2019-02-14,169.7100067138672
2019-02-15,171.25
2019-02-19,169.7100067138672
2019-02-20,171.19000244140625
2019-02-21,171.8000030517578
2019-02-22,171.5800018310547
2019-02-25,174.16000366210938
2019-02-26,173.7100067138672
2019-02-27,173.2100067138672
2019-02-28,174.32000732421875
2019-03-01,174.27999877929688
2019-03-04,175.69000244140625
2019-03-05,175.94000244140625
2019-03-06,174.6699981689453
2019-03-07,173.8699951171875
2019-03-08,170.32000732421875
2019-03-11,175.49000549316406
2019-03-12,180.0
2019-03-13,182.25
2019-03-14,183.89999389648438
2019-03-15,184.85000610351562
2019-03-18,185.8000030517578
2019-03-19,188.35000610351562
2019-03-20,186.22999572753906
2019-03-21,190.02000427246094
2019-03-22,195.33999633789062
2019-03-25,191.50999450683594
2019-03-26,191.66000366210938
2019-03-27,188.75
2019-03-28,188.9499969482422
2019-03-29,189.8300018310547
2019-04-01,191.63999938964844
2019-04-02,191.08999633789062
2019-04-03,193.25
2019-04-04,194.7899932861328
2019-04-05,196.4499969482422
2019-04-08,196.4199981689453
2019-04-09,200.32000732421875
2019-04-10,198.67999267578125
2019-04-11,200.85000610351562
2019-04-12,199.1999969482422
2019-04-15,198.5800018310547
2019-04-16,199.4600067138672
2019-04-17,199.5399932861328
2019-04-18,203.1199951171875
2019-04-22,202.8300018310547
2019-04-23,204.42999267578125
2019-04-24,207.36000061035156
2019-04-25,206.8300018310547
2019-04-26,204.89999389648438
2019-04-29,204.39999389648438
2019-04-30,203.05999755859375
2019-05-01,209.8800048828125
2019-05-02,209.83999633789062
2019-05-03,210.88999938964844
2019-05-06,204.2899932861328
2019-05-07,205.8800048828125
2019-05-08,201.89999389648438
2019-05-09,200.39999389648438
2019-05-10,197.4199981689453
2019-05-13,187.7100067138672
2019-05-14,186.41000366210938
2019-05-15,186.27000427246094
2019-05-16,189.91000366210938
2019-05-17,186.92999267578125
2019-05-20,183.52000427246094
2019-05-21,185.22000122070312
2019-05-22,184.66000366210938
2019-05-23,179.8000030517578
2019-05-24,180.1999969482422
2019-05-28,178.9199981689453
2019-05-29,176.4199981689453
2019-05-30,177.9499969482422
2019-05-31,176.22999572753906
2019-06-03,175.60000610351562
2019-06-04,175.44000244140625
2019-06-05,184.27999877929688
2019-06-06,183.0800018310547
2019-06-07,186.50999450683594
2019-06-10,191.80999755859375
2019-06-11,194.86000061035156
2019-06-12,193.9499969482422
2019-06-13,194.6999969482422
2019-06-14,191.5500030517578
2019-06-17,192.89999389648438
2019-06-18,196.0500030517578
2019-06-19,199.67999267578125
2019-06-20,200.3699951171875
2019-06-21,198.8000030517578
2019-06-24,198.5399932861328
2019-06-25,198.42999267578125
2019-06-26,197.77000427246094
2019-06-27,200.2899932861328
2019-06-28,198.67999267578125
2019-07-01,203.1699981689453
2019-07-02,201.41000366210938
2019-07-03,203.27999877929688
2019-07-05,203.35000610351562
2019-07-08,200.80999755859375
2019-07-09,199.1999969482422
2019-07-10,201.85000610351562
2019-07-11,203.30999755859375
2019-07-12,202.4499969482422
2019-07-15,204.08999633789062
2019-07-16,204.58999633789062
2019-07-17,204.0500030517578
2019-07-18,204.0
2019-07-19,205.7899932861328
2019-07-22,203.64999389648438
2019-07-23,208.4600067138672
2019-07-24,207.6699981689453
2019-07-25,208.88999938964844
2019-07-26,207.47999572753906
2019-07-29,208.4600067138672
2019-07-30,208.75999450683594
2019-07-31,216.4199981689453
2019-08-01,213.89999389648438
2019-08-02,205.52999877929688
2019-08-05,197.99000549316406
2019-08-06,196.30999755859375
2019-08-07,195.41000366210938
2019-08-08,200.1999969482422
2019-08-09,201.3000030517578
2019-08-12,199.6199951171875
2019-08-13,201.02000427246094
2019-08-14,203.16000366210938
2019-08-15,203.4600067138672
2019-08-16,204.27999877929688
2019-08-19,210.6199951171875
2019-08-20,210.8800048828125
2019-08-21,212.99000549316406
2019-08-22,213.19000244140625
2019-08-23,209.42999267578125
2019-08-26,205.86000061035156
2019-08-27,207.86000061035156
2019-08-28,204.10000610351562
2019-08-29,208.5
2019-08-30,210.16000366210938
2019-09-03,206.42999267578125
2019-09-04,208.38999938964844
2019-09-05,212.0
2019-09-06,214.0500030517578
2019-09-09,214.83999633789062
2019-09-10,213.86000061035156
2019-09-11,218.07000732421875
2019-09-12,224.8000030517578
2019-09-13,220.0
2019-09-16,217.72999572753906
2019-09-17,219.9600067138672
2019-09-18,221.05999755859375
2019-09-19,222.00999450683594
2019-09-20,221.3800048828125
2019-09-23,218.9499969482422
2019-09-24,221.02999877929688
2019-09-25,218.5500030517578
2019-09-26,220.0
2019-09-27,220.5399932861328
2019-09-30,220.89999389648438
2019-10-01,225.07000732421875
2019-10-02,223.05999755859375
2019-10-03,218.42999267578125
2019-10-04,225.63999938964844
2019-10-07,226.27000427246094
2019-10-08,225.82000732421875
2019-10-09,227.02999877929688
2019-10-10,227.92999267578125
2019-10-11,232.9499969482422
2019-10-14,234.89999389648438
2019-10-15,236.38999938964844
2019-10-16,233.3699951171875
2019-10-17,235.08999633789062
2019-10-18,234.58999633789062
2019-10-21,237.52000427246094
2019-10-22,241.16000366210938
2019-10-23,242.10000610351562
2019-10-24,244.50999450683594
2019-10-25,243.16000366210938
2019-10-28,247.4199981689453
2019-10-29,248.97000122070312
2019-10-30,244.75999450683594
2019-10-31,247.24000549316406
2019-11-01,249.5399932861328
2019-11-04,257.3299865722656
2019-11-05,257.04998779296875
2019-11-06,256.7699890136719
2019-11-07,258.739990234375
2019-11-08,258.69000244140625
2019-11-11,258.29998779296875
2019-11-12,261.54998779296875
2019-11-13,261.1300048828125
2019-11-14,263.75
2019-11-15,263.67999267578125
2019-11-18,265.79998779296875
2019-11-19,267.8999938964844
2019-11-20,265.5400085449219
2019-11-21,263.69000244140625
2019-11-22,262.5899963378906
2019-11-25,262.7099914550781
2019-11-26,266.94000244140625
2019-11-27,265.5799865722656
2019-11-29,266.6000061035156
2019-12-02,267.2699890136719
2019-12-03,258.30999755859375
2019-12-04,261.07000732421875
2019-12-05,263.7900085449219
2019-12-06,267.4800109863281
2019-12-09,270.0
2019-12-10,268.6000061035156
2019-12-11,268.80999755859375
2019-12-12,267.7799987792969
2019-12-13,271.4599914550781
2019-12-16,277.0
2019-12-17,279.57000732421875
2019-12-18,279.79998779296875
2019-12-19,279.5
2019-12-20,282.2300109863281
2019-12-23,280.5299987792969
2019-12-24,284.69000244140625
2019-12-26,284.82000732421875
2019-12-27,291.1199951171875
2019-12-30,289.4599914550781
2019-12-31,289.92999267578125
2020-01-02,296.239990234375
2020-01-03,297.1499938964844
2020-01-06,293.7900085449219
2020-01-07,299.8399963378906
2020-01-08,297.1600036621094
2020-01-09,307.239990234375
2020-01-10,310.6000061035156
2020-01-13,311.6400146484375
2020-01-14,316.70001220703125
2020-01-15,311.8500061035156
2020-01-16,313.5899963378906
2020-01-17,316.2699890136719
2020-01-21,317.19000244140625
2020-01-22,318.5799865722656
2020-01-23,317.9200134277344
2020-01-24,320.25
2020-01-27,310.05999755859375
2020-01-28,312.6000061035156
2020-01-29,324.45001220703125
2020-01-30,320.5400085449219
2020-01-31,320.92999267578125
